	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45
33	70.676	82.953	152.066	127.551	122.147	88.487	108.307	116.311	74.394	88.676	119.766	112.648	80.360	39.654	82.560	481.354	56.467	52.567	88.360	68.712	74.216	96.776	62.540	78.828	76.385	71.306	72.476	143.232	199.986	117.385	86.085	77.991	0.0000	0.3966	59.732	47.439	102.278	29.246	34.417	54.443	152.277	46.571	21.026	49.717	88.602
34	75.082	100.211	148.359	140.401	141.557	105.707	144.211	150.748	91.857	114.731	155.007	136.566	83.850	42.870	89.162	493.085	64.129	51.264	99.780	70.962	72.730	94.299	65.037	86.367	83.875	75.838	70.346	152.346	214.633	121.903	119.047	111.119	0.3966	0.0000	56.231	59.130	114.734	34.131	33.018	47.709	193.934	68.414	28.465	66.685	115.320
35	158.780	174.886	332.360	174.318	268.464	176.022	221.449	195.129	121.720	176.100	227.519	169.681	202.749	153.922	268.393	562.209	149.691	94.864	137.076	155.396	125.793	155.732	139.172	104.406	158.206	112.035	99.515	207.560	302.788	230.389	176.995	130.507	59.732	56.231	0.0000	42.988	257.951	107.485	31.506	116.549	220.466	188.742	146.608	134.569	272.774
36	131.766	107.668	248.570	99.738	157.696	117.295	141.850	153.575	108.357	111.753	143.053	131.486	195.841	143.416	204.449	508.812	119.602	61.192	66.826	108.838	127.831	88.718	128.325	56.885	110.426	87.177	97.002	120.349	151.947	143.935	58.614	58.226	47.439	59.130	42.988	0.0000	129.891	50.487	37.996	79.467	76.257	128.058	104.020	92.399	157.178
37	145.209	156.067	93.828	203.150	72.278	180.349	166.183	230.433	210.304	149.967	170.621	204.525	220.766	155.251	103.119	539.923	174.118	140.316	147.392	106.074	204.872	105.109	173.246	149.669	141.043	168.980	189.783	182.436	120.619	90.915	78.877	153.644	102.278	114.734	257.951	129.891	0.0000	38.249	146.167	64.349	129.666	108.959	69.687	164.779	40.747
38	75.073	116.123	105.867	160.605	72.860	132.929	122.947	146.038	106.839	91.242	127.430	113.192	166.200	97.244	109.135	489.963	123.724	75.559	98.867	52.958	106.480	63.946	91.154	73.559	83.654	81.764	85.869	154.312	146.044	72.897	68.230	91.076	29.246	34.131	107.485	50.487	38.249	0.0000	35.263	11.960	129.400	87.516	36.096	116.722	67.997
39	88.172	152.134	200.575	186.969	149.551	162.393	157.633	142.552	84.975	110.390	161.326	101.605	197.985	124.666	198.909	516.395	152.865	85.231	120.919	79.219	91.858	95.043	93.221	70.231	105.323	73.015	62.397	195.602	235.046	131.038	124.224	99.808	34.417	33.018	31.506	37.996	146.167	35.263	0.0000	34.635	188.090	145.928	83.670	144.810	171.022
40	85.778	166.465	104.336	209.811	99.208	185.744	185.526	202.010	138.789	133.177	186.537	142.877	213.434	131.781	150.199	520.969	173.369	95.136	134.086	58.934	115.299	64.403	106.751	89.436	104.834	94.416	86.775	192.224	178.567	79.071	128.946	150.088	54.443	47.709	116.549	79.467	64.349	11.960	34.635	0.0000	206.224	149.565	66.022	180.529	123.161
41	235.128	136.383	320.212	133.340	164.289	150.941	127.759	177.243	194.055	138.536	129.506	192.025	284.130	239.389	245.387	568.998	186.738	163.718	115.448	203.914	264.625	181.070	243.342	143.358	187.867	195.069	239.210	156.187	134.600	204.617	22.099	60.611	152.277	193.934	220.466	76.257	129.666	129.400	188.090	206.224	0.0000	141.248	173.173	129.291	125.074
42	95.971	60.765	150.686	134.832	106.393	63.804	61.821	93.525	94.808	79.318	77.847	131.582	48.844	30.899	33.937	497.205	41.687	101.863	111.921	105.395	117.023	159.908	86.165	136.602	91.842	119.402	141.818	152.155	203.348	140.166	72.467	77.248	46.571	68.414	188.742	128.058	108.959	87.516	145.928	149.565	141.248	0.0000	22.218	29.394	36.372
43	48.285	68.163	79.366	141.655	69.771	76.110	80.733	106.337	78.316	70.602	91.455	107.025	59.947	21.400	27.485	476.031	53.371	69.313	97.253	48.834	71.776	94.461	48.611	94.877	58.273	75.756	83.816	141.298	175.339	79.479	84.566	92.006	21.026	28.465	146.608	104.020	69.687	36.096	83.670	66.022	173.173	22.218	0.0000	58.775	39.923
44	123.657	39.572	217.414	63.403	167.673	36.911	100.840	133.053	105.840	109.633	112.468	167.931	38.134	40.450	74.006	501.594	11.345	58.533	68.470	126.933	109.326	146.118	94.343	111.850	93.136	108.460	130.490	93.544	180.194	168.808	82.106	78.616	49.717	66.685	134.569	92.399	164.779	116.722	144.810	180.529	129.291	29.394	58.775	0.0000	109.204
45	120.198	115.809	112.340	204.231	62.398	131.289	79.137	128.626	147.585	93.894	91.997	147.698	147.084	99.195	57.962	523.202	127.434	158.661	155.414	111.680	180.515	160.479	138.380	166.042	124.436	161.761	190.044	200.377	177.701	116.659	61.330	103.162	88.602	115.320	272.774	157.178	40.747	67.997	171.022	123.161	125.074	36.372	39.923	109.204	0.0000
